id,earliest_cr_line,revol_bal,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
972573,1-Nov,6590,13084.39725,9/1/2013,4988.95,1/1/2015
972576,Jan-84,21567,57835.27991,2/1/2016,8179.64,4/1/2016
972584,4-Mar,0,1657.980444,10/1/2014,53.06,10/1/2014
972592,Sep-97,24494,33218.94,7/1/2015,8377.93,7/1/2015
972601,Dec-88,2485,2816.103327,10/1/2014,82.89,5/1/2016
972613,Jul-95,2517,6193.87,4/1/2013,314.07,9/1/2013
972620,Nov-97,5865,6457.32,11/1/2011,6457.55,6/1/2014
972627,Jan-96,5975,2300.908195,10/1/2014,65.71,10/1/2014
972636,2-Oct,6401,2015.978917,10/1/2014,61.34,10/1/2014
972662,1-Aug,12803,13517.35861,10/1/2014,383.92,5/1/2016
972681,4-Dec,2082,4371.852864,4/1/2013,2249.9,5/1/2016
972687,Jul-92,38841,7079.67,1/1/2012,693.57,5/1/2016
972703,Jun-96,3279,3053.709293,10/1/2014,95.59,5/1/2016
972715,Dec-93,46103,12147.73,5/1/2016,220.99,5/1/2016
972726,Mar-87,36036,20159.78268,10/1/2014,579.27,10/1/2014
972728,Sep-98,16442,48978.11996,4/1/2016,5555.22,4/1/2016
972735,3-Aug,9631,4334.013241,6/1/2014,91.12,5/1/2016
972738,Jun-95,15529,23667.3,11/1/2011,23668.05,10/1/2011
972758,Sep-99,66538,32482.74065,10/1/2014,919.03,2/1/2016
972763,Jul-97,22849,14924.92488,3/1/2014,1167.32,5/1/2016
972774,Oct-97,33523,27592.99,5/1/2016,502.57,5/1/2016
972780,2-Nov,1929,7880.4,4/1/2013,438.07,5/1/2016
972787,Jan-95,17680,2093.87,8/1/2012,184.23,2/1/2013
972799,Aug-95,61482,24983.11,5/1/2016,471.61,5/1/2016
972820,Sep-98,15164,16298.33958,6/1/2014,2219.47,6/1/2014
972913,Dec-98,12189,32339.93768,9/1/2014,12565.97,5/1/2016
972929,5-May,1474,5730.675222,10/1/2014,167.24,12/1/2014
972943,Dec-93,4739,19702.50999,10/1/2014,583.14,10/1/2014
972953,Nov-99,5342,2301.766959,7/1/2014,257.82,4/1/2016
972974,Feb-79,52,11759.85911,10/1/2014,338.83,10/1/2014
972986,Jun-95,627,23568.77843,5/1/2012,20591.06,5/1/2012
972992,Sep-98,9246,16567.15,3/1/2016,1545.47,3/1/2016
972994,Jun-96,11477,37963.37097,1/1/2014,19231.49,1/1/2014
972997,Dec-73,3447,33677.48,5/1/2016,612.72,5/1/2016
972999,Aug-87,9804,28649.41855,12/1/2013,8524.52,12/1/2013
973020,2-Oct,2539,6577.781274,2/1/2013,3724.23,5/1/2016
973024,Jun-94,39632,8517.99,6/1/2013,391.56,11/1/2013
973030,Dec-95,14132,8888.15,1/1/2013,528.88,6/1/2013
973049,Nov-90,61798,7406.9,10/1/2014,223.9,11/1/2014
973077,1-Dec,12028,2741.22,7/1/2012,304.89,5/1/2016
973082,Jan-00,8937,32142.96468,10/1/2012,22621.03,5/1/2016
973087,2-Oct,32675,26127.44253,12/1/2013,13583.38,5/1/2016
973107,Mar-90,4776,5421.784712,7/1/2012,4087.66,8/1/2015
973108,4-Dec,4941,4128.301903,2/1/2014,1011.32,1/1/2015
973128,5-Apr,1983,11804.11695,12/1/2013,765.24,5/1/2016
973176,Dec-98,47280,38751.30008,4/1/2014,1096.72,4/1/2014
973182,Dec-97,10652,12858.87597,6/1/2012,10086.05,5/1/2016
973197,Jul-94,8921,13659.92,5/1/2016,248.52,5/1/2016
973214,1-Oct,7082,14765.70697,1/1/2013,10324.39,2/1/2014
973218,Sep-95,4659,35179.05505,10/1/2014,998.22,5/1/2016
973232,Aug-98,3072,5477.62756,9/1/2014,306.01,10/1/2014
973261,8-Aug,8343,6577.640583,10/1/2014,198.55,5/1/2016
973262,Sep-93,8944,33138.81134,9/1/2012,289.21,7/1/2015
973293,Dec-99,15245,14775.72,8/1/2014,434.58,5/1/2016
973302,Jun-99,6080,19607.98,5/1/2016,356.58,5/1/2016
973359,Oct-00,14384,21554.30467,11/1/2014,7776.77,11/1/2014
973383,2-Feb,15618,16896.70946,10/1/2014,475.4,5/1/2016
973388,1-Mar,16225,23073.43999,2/1/2016,3350.72,2/1/2016
973403,7-Apr,4357,5345.08,5/1/2012,417.58,9/1/2012
973405,Feb-96,12408,5375.913797,10/1/2014,159.25,5/1/2016
973412,Dec-98,31903,4587.442665,1/1/2012,4307.04,1/1/2012
973415,Jan-90,20158,36955.28998,3/1/2016,4763.13,4/1/2016
973417,Dec-91,45907,16435.16395,10/1/2014,459.77,5/1/2016
973424,Feb-95,7263,8000.81,7/1/2014,1147.13,5/1/2016
973435,Jan-97,5049,22422.33,5/1/2016,408.03,5/1/2016
973438,1-May,4739,5628.599295,10/1/2014,164.74,10/1/2014
973448,1-Nov,8664,15645.31434,6/1/2014,6939.05,5/1/2015
973462,Oct-97,6398,10371.04869,5/1/2013,5071.62,5/1/2013
973467,Oct-95,2799,24639.75321,10/1/2014,709.69,10/1/2014
973469,Dec-96,1483,2108.406804,6/1/2012,1665.08,6/1/2012
973488,Jan-94,38283,41731.38,7/1/2015,100,7/1/2015
973495,Sep-95,5606,17871.55664,12/1/2013,9797.74,12/1/2013
973506,6-Nov,4082,8109.636465,7/1/2014,905.07,6/1/2015
973519,Jul-94,4428,24834.34,5/1/2016,451.9,5/1/2016
973533,6-Jun,5405,1262.46,4/1/2013,67.09,9/1/2013
973561,Apr-00,1146,10956.77596,10/1/2014,308.03,4/1/2016
973573,Feb-92,15387,43218.79,5/1/2016,786.01,5/1/2016
973597,Jul-74,9535,40982.33589,6/1/2013,26296.21,6/1/2013
973618,Jul-00,9946,703.36,1/1/2012,353.13,5/1/2016
973622,Aug-98,22121,20958.52894,12/1/2013,239.16,12/1/2013
973628,Jan-89,7796,18657.13495,7/1/2013,8093.28,5/1/2016
973629,1-Apr,5845,6132.504143,2/1/2014,388.93,2/1/2014
973640,Feb-99,10828,3585.102662,3/1/2014,677.47,4/1/2016
973642,Mar-99,3999,4412.713577,7/1/2012,3370.25,4/1/2016
973679,3-Jul,1713,3649.492882,5/1/2012,2994.07,5/1/2016
973764,Jan-86,431,6255.635269,2/1/2013,3575.74,2/1/2013
973765,Oct-96,14814,37336.70429,8/1/2013,22630.08,5/1/2016
973769,Oct-54,10324,5259.228314,10/1/2014,147.48,10/1/2014
973780,Dec-91,20635,7737.303788,10/1/2014,222.93,10/1/2014
973792,Aug-91,23724,44642.22994,3/1/2016,6411.4,3/1/2016
973800,Jul-99,2251,2972.073026,7/1/2014,333.89,4/1/2016
973804,Jan-96,3512,28990.24,6/1/2015,8505.68,6/1/2015
973809,Feb-94,58759,52202.80996,2/1/2015,16489.82,2/1/2015
973824,Oct-99,9484,9809.798713,10/1/2014,282.7,9/1/2015
973852,Apr-00,31299,6854.492946,8/1/2014,572.08,12/1/2015
973882,3-Jun,7088,8842.64877,10/1/2014,252.53,3/1/2016
973884,Mar-90,4708,3545.858142,3/1/2014,776,12/1/2015
973890,Feb-93,6221,9225.284039,9/1/2013,3402.65,6/1/2014
973911,Jun-80,18721,13263.95464,10/1/2014,377.62,10/1/2014
973919,Feb-95,11711,11628.0343,9/1/2013,4366.22,5/1/2016
973931,Jun-91,13682,13146.91073,10/1/2012,8963.5,7/1/2014
973935,4-Sep,2883,12532.43358,10/1/2012,7683.6,10/1/2012
973949,Dec-95,22364,15546.72,3/1/2013,857.73,8/1/2013
973976,Jan-00,28154,4312.686454,2/1/2014,1061.2,1/1/2016
974003,Jul-89,15965,21449.36534,10/1/2012,6257.14,3/1/2015
974037,Mar-00,22423,2681.818149,10/1/2012,1788.79,4/1/2016
974043,6-Sep,3461,1638.13,5/1/2012,207.86,10/1/2012
974047,Jan-99,3025,35874.92336,4/1/2013,17878.92,1/1/2016
974058,Nov-98,4211,6574.052163,10/1/2014,185.61,10/1/2014
974073,May-83,20629,9525.864085,10/1/2014,278.96,5/1/2016
974121,8-Jul,1673,2903.47,1/1/2013,181.39,6/1/2013
974157,Jan-94,6817,8335.090001,10/1/2014,238.64,10/1/2014
974170,Sep-99,5203,5293.440009,12/1/2012,3317.12,2/1/2013
974175,Oct-00,2940,16435.16395,10/1/2014,459.77,5/1/2016
974186,Jun-97,21403,28313.53,5/1/2016,514.99,5/1/2016
974224,Apr-96,3246,2381.415079,10/1/2014,70.78,12/1/2015
974273,Jun-81,8169,1556.341814,3/1/2012,561.72,5/1/2016
974285,Mar-92,892,1371.707465,10/1/2014,39.76,4/1/2016
974297,Dec-83,34525,32007.23998,11/1/2014,906.66,10/1/2014
974355,Jul-94,56569,46744.37996,8/1/2015,10760.52,5/1/2016
974358,Oct-78,17523,18990.86421,5/1/2014,3141.95,6/1/2014
974359,Aug-79,20554,21345.80102,10/1/2014,605.96,10/1/2014
974392,Dec-00,43183,23334.09442,4/1/2014,4456.42,4/1/2014
974413,Nov-99,2184,2616.625042,3/1/2014,646.2,3/1/2014
974416,Oct-90,38131,18016.48,5/1/2016,327.72,5/1/2016
974424,Dec-88,5781,25463.50472,8/1/2014,10645.9,12/1/2015
974430,Feb-90,10922,11043.23362,7/1/2014,1228.85,5/1/2016
974518,6-Jun,2911,3852.719479,12/1/2012,2356.22,12/1/2012
974536,5-Jan,11210,11583.91,9/1/2013,424.29,2/1/2014
974540,Jan-98,1015,1515.57,11/1/2011,1515.66,5/1/2016
974543,1-Dec,5389,2721.58,1/1/2014,96.45,6/1/2014
974557,2-Nov,2173,10914.5964,3/1/2014,2395.02,4/1/2016
974619,Sep-89,17412,13039.90582,12/1/2013,1912.37,4/1/2015
974649,Mar-99,38075,22268.22999,3/1/2016,1978.73,3/1/2016
974653,Jul-99,18527,22439.22,3/1/2015,6895.62,3/1/2015
974671,Jun-00,2540,7838.552689,9/1/2014,442.31,5/1/2016
974704,Nov-97,25714,28229.19836,12/1/2014,10268.39,5/1/2016
974740,Aug-98,11558,9268.183138,7/1/2014,1029.08,4/1/2016
974750,Nov-98,10675,7807.369664,8/1/2012,5889.42,5/1/2016
974756,Dec-00,10096,7446.64,1/1/2015,31.17,5/1/2016
974774,Nov-95,2819,1190.707188,10/1/2014,36.52,3/1/2016
974781,Aug-99,4251,14092.27,11/1/2011,14092.42,11/1/2011
974819,Oct-97,28356,3334.780001,10/1/2014,98.63,5/1/2016
974837,2-Feb,13221,13510.01092,8/1/2014,1125.13,5/1/2016
974856,Jan-93,44574,19419.50933,4/1/2014,3689.91,5/1/2016
974862,Nov-96,28560,40441.15,9/1/2014,16409.31,9/1/2015
974904,2-Jun,7207,7292.361027,4/1/2012,6182.28,2/1/2016
974929,Nov-98,39002,43078.87997,12/1/2015,369.44,4/1/2016
974938,Dec-95,2497,6718.208891,10/1/2014,195.47,5/1/2016
974941,5-Jul,6135,12863.55,10/1/2013,503.18,4/1/2014
974952,Aug-99,42383,1669.8,2/1/2013,93.88,4/1/2016
974958,Nov-91,35265,12242.67,9/1/2014,170.85,10/1/2014
974970,Oct-96,11051,13169.70586,7/1/2013,5712.25,4/1/2015
974992,5-Jun,5713,10035.48925,9/1/2012,1379.39,9/1/2012
975001,7-Nov,1409,4286.600964,10/1/2014,128.51,5/1/2016
975041,Jul-97,20483,41407.61996,8/1/2015,9816.63,9/1/2015
975058,Apr-99,60010,6041.35,11/1/2014,178.34,5/1/2016
975059,Feb-82,90746,15249.7065,10/1/2014,427.31,7/1/2015
975094,May-99,12837,36441.25,5/1/2016,662.95,4/1/2016
975107,May-95,9472,36114.92,3/1/2012,36115.2,3/1/2012
975109,3-Jun,11356,3829.9,8/1/2012,383.92,4/1/2016
975133,Sep-94,12671,27064.17065,3/1/2014,12991.14,3/1/2014
975134,Oct-96,16636,14152.07783,7/1/2012,10842.05,5/1/2016
975146,Apr-97,18608,1185.66,4/1/2013,66.16,5/1/2016
975150,Nov-97,2993,3240.236677,8/1/2013,1324.56,9/1/2013
975156,Jul-93,65515,28444.75,11/1/2012,952.39,3/1/2013
975766,Oct-88,4794,4055.199999,10/1/2014,119.22,10/1/2014
975777,4-Feb,17405,15445.29,5/1/2016,280.91,5/1/2016
975796,Mar-00,672,2579.08,2/1/2012,285.29,7/1/2012
975797,Jul-98,19189,21680.3189,4/1/2012,19181.43,5/1/2016
975798,5-Nov,6544,8495.47,1/1/2014,310.45,10/1/2014
975805,Oct-96,12486,35658.11,5/1/2016,648.93,5/1/2016
975807,Jan-97,4388,6151.088204,2/1/2014,1487.57,4/1/2016
975843,Mar-00,2923,5647.213097,11/1/2014,19.44,4/1/2015
975846,Nov-94,6048,3043.963383,1/1/2014,822.64,4/1/2016
975902,Jan-95,2459,13079.92336,6/1/2014,964.75,10/1/2015
975903,3-Jun,9260,3947.836878,3/1/2013,2135.41,4/1/2016
975937,3-Mar,2729,2743.47,10/1/2014,82.06,4/1/2016
975945,Jun-71,2707,21252.8,5/1/2016,386.72,5/1/2016
975968,Apr-90,1500,4081.600319,2/1/2012,3415.36,9/1/2014
975995,Oct-98,24391,6631.610987,10/1/2013,2343.8,11/1/2013
976009,5-Apr,7118,11152.03514,11/1/2012,7146.81,5/1/2013
976016,1-Dec,8962,18790.71247,10/1/2014,534.68,1/1/2016
976022,Jun-90,5500,1056.865053,10/1/2012,721.25,10/1/2012
976025,Aug-00,9720,11851.24,8/1/2012,530.36,12/1/2012
976028,8-Mar,6051,11709.708,2/1/2013,1313.29,2/1/2013
976067,Jan-00,1247,1011.96,11/1/2011,1012.32,12/1/2011
976073,1-Feb,364,5083.16864,10/1/2014,146.23,5/1/2016
976075,Sep-99,17852,19731.95713,5/1/2013,9599.37,3/1/2014
976079,Mar-00,19982,3691.213025,3/1/2014,797.99,4/1/2016
976084,Apr-90,111638,8116.110001,10/1/2014,230.82,5/1/2016
976108,7-Jun,4444,4535.79,4/1/2013,240.17,9/1/2013
976110,Jan-00,5082,2784.24,10/1/2014,83.17,10/1/2014
976145,1-Aug,16161,11311.58,11/1/2013,50.24,12/1/2013
976150,5-Apr,187,20812.61539,4/1/2013,14058.06,5/1/2013
976164,3-Oct,16687,10258.65,12/1/2013,150.78,12/1/2013
976180,Nov-99,8604,5599.93,10/1/2014,161.42,10/1/2014
976184,Feb-76,2500,21681.54,5/1/2016,402.65,5/1/2016
976194,Dec-95,6133,17263.77,5/1/2016,314.07,5/1/2016
976229,Oct-98,12058,3240.944083,6/1/2014,451.04,7/1/2014
976240,Nov-99,5134,11075.28711,11/1/2013,3617.14,1/1/2015
976241,Oct-88,17752,1651.4,4/1/2012,331.48,2/1/2012
976282,Dec-00,3053,8904.980617,2/1/2014,2195.69,5/1/2016
976283,Aug-80,5739,2754.195793,11/1/2014,16.89,11/1/2014
976284,1-May,53727,7257.951312,6/1/2012,1514.84,8/1/2013
976290,Aug-97,19301,28289.02,5/1/2016,514.86,5/1/2016
976344,May-93,1442,6211.199,4/1/2012,5280.02,7/1/2015
976345,8-Sep,1902,317.58,3/1/2012,53.94,8/1/2012
976384,Nov-96,6152,11414.44365,10/1/2014,319,5/1/2016
976390,Oct-86,307,22484.54,5/1/2016,408.82,5/1/2016
976489,May-93,17743,28553.64,5/1/2016,528.88,4/1/2016
976502,Jul-96,7015,1708.56,6/1/2012,181.92,11/1/2014
976508,Nov-98,3927,5718.927612,2/1/2012,5204.03,5/1/2016
976542,6-Aug,2399,4045.899999,10/1/2014,36.02,12/1/2014
976565,Jan-00,3547,8014.819723,4/1/2013,4264.78,1/1/2016
976577,7-Nov,7239,18749.95,1/1/2013,593.21,6/1/2013
976592,Sep-94,5112,503.88,3/1/2012,86.27,8/1/2012
976611,Apr-77,504,1111.500164,1/1/2014,307.07,1/1/2014
976629,Nov-90,41170,23752.44217,1/1/2014,12788.74,5/1/2016
976664,1-May,31441,14835.41999,1/1/2015,5167.08,2/1/2015
976685,2-Sep,428,2438.298031,9/1/2013,925.1,5/1/2016
976700,Oct-98,15679,16224.3,9/1/2014,787.17,10/1/2014
976704,Apr-83,16459,11028.42187,9/1/2013,4192.02,10/1/2013
976712,6-Sep,5890,20445.39917,9/1/2015,170.53,5/1/2016
976725,Dec-90,13516,15242.01957,2/1/2012,14321.38,2/1/2012
976729,Dec-98,4921,10822.28046,10/1/2013,4129.52,9/1/2013
976747,Oct-98,4218,5149.34,12/1/2012,368.08,5/1/2016
976761,Aug-98,12104,2222.88,11/1/2011,2223.38,12/1/2011
976762,Nov-93,3482,4126.909543,11/1/2013,402.84,5/1/2016
976782,Jan-99,15293,8046.03,10/1/2012,1133.12,4/1/2015
976811,Mar-89,33357,10813.9,10/1/2014,305.09,9/1/2015
976841,6-Apr,6744,12314.27195,3/1/2012,10842.26,10/1/2013
976844,Jan-00,1296,3942.553607,10/1/2014,112.74,10/1/2014
976845,Mar-00,11143,24005.42,10/1/2014,679.07,10/1/2014
976860,Oct-94,21064,29634.80365,8/1/2012,21753.99,5/1/2015
976866,Sep-94,1839,4885.92,10/1/2014,146.08,5/1/2016
976873,May-93,2357,2345.25,10/1/2014,70.06,5/1/2016
976878,Jun-00,2186,5040.734259,9/1/2013,1881.86,10/1/2013
976906,Jan-95,16676,47195.74049,6/1/2013,28408.17,6/1/2013
976913,Jun-99,53262,39388.09958,10/1/2013,13844.8,11/1/2013
976945,Sep-98,6426,14288.77,10/1/2014,400.86,10/1/2014
976952,Oct-99,17976,25239.4857,8/1/2014,8006.05,5/1/2016
976982,2-Feb,2215,14311.62,5/1/2016,265.04,5/1/2016
977021,Jun-95,8051,11122.60036,8/1/2013,4463.8,5/1/2016
977042,Feb-98,72823,22558.20742,2/1/2012,20494.43,3/1/2012
977052,1-Dec,6952,8916.69,10/1/2013,47.96,2/1/2014
977053,3-Oct,12666,14775.17,10/1/2014,415.87,9/1/2015
977057,Nov-00,10789,5523.971285,4/1/2013,2827.73,1/1/2016
977063,Jan-93,15779,5393.57,5/1/2016,98.07,4/1/2016
977077,May-98,19569,18289.80617,11/1/2014,512.73,11/1/2014
977092,Jan-82,16366,34984.11,5/1/2016,636.09,1/1/2015
977111,Apr-96,74154,40971.52,5/1/2016,773.44,4/1/2016
977120,4-Oct,26088,34663.09917,2/1/2014,8426.4,2/1/2014
977140,Jun-94,42791,34454.79007,2/1/2015,11084.16,5/1/2016
977147,Aug-88,3085,9623.05432,6/1/2013,1901.55,5/1/2016
977182,Nov-95,17354,28346.61,4/1/2016,524.96,5/1/2016
977204,Sep-76,2376,20195.7475,11/1/2011,20196.4,11/1/2011
977211,1-Aug,3955,6761.81,8/1/2013,284.03,1/1/2014
977217,1-Sep,8832,8499.508381,9/1/2014,475.59,5/1/2016
977232,Jun-90,9919,20583.94,8/1/2015,5067.54,7/1/2015
977241,3-Oct,7184,16245.72,10/1/2015,3321.66,5/1/2016
977249,3-Aug,756,8682.854022,3/1/2013,2430.61,4/1/2013
977252,Nov-98,2035,38782.79997,10/1/2014,1096.7,10/1/2014
977264,1-Oct,8822,9744.830002,10/1/2014,277.91,5/1/2016
977277,Aug-82,16008,15066.48,4/1/2016,290.64,5/1/2016
977281,Aug-93,8036,15897.58,5/1/2016,289.22,5/1/2016
977294,Mar-00,17760,17488.82264,3/1/2014,8146.06,5/1/2016
977313,5-Aug,5713,10954.13986,12/1/2012,6675.25,12/1/2012
977327,Dec-91,54893,29191.87609,8/1/2012,13.35,8/1/2012
977333,3-Nov,3033,2814.3,10/1/2014,83.29,5/1/2015
977338,Nov-94,3958,34557.82,5/1/2016,629.26,5/1/2016
977383,Feb-99,11619,20611.20871,6/1/2014,8823.15,7/1/2015
977426,2-Jun,8347,3094.66,7/1/2012,276.06,12/1/2012
977431,Jul-00,15732,10890.2,3/1/2013,1237.81,8/1/2013
977465,Nov-97,8780,12725.19133,6/1/2012,10020.14,8/1/2014
977474,2-Sep,18604,32011.18905,9/1/2012,13197.15,9/1/2012
977507,Dec-99,16281,14325.0454,6/1/2014,1702.7,10/1/2014
977511,7-Aug,5635,7589.600001,10/1/2014,216.83,10/1/2014
977518,Apr-81,13727,46900.29305,4/1/2015,13901.64,5/1/2016
977526,7-Oct,3033,7853.703946,2/1/2014,1906.51,3/1/2014
977528,May-86,10104,33159.94999,10/1/2014,950.94,4/1/2016
977560,6-Dec,848,26578.9905,2/1/2013,14986.65,12/1/2014
977582,5-Nov,5184,15218.10953,5/1/2014,1268.05,6/1/2014
977591,5-Feb,5280,7229.078993,9/1/2013,2717.17,10/1/2013
977595,Jul-99,15829,15282.58312,12/1/2012,295.34,5/1/2016
977611,Mar-00,26698,32635.98851,8/1/2013,18706.83,6/1/2014
977612,1-Jun,351,13580.87775,3/1/2013,7261.59,8/1/2013
977614,Mar-92,62909,18393.33999,8/1/2015,4265.81,9/1/2015
977616,2-Mar,7944,2984.63,5/1/2013,150.37,10/1/2013
977637,3-Aug,9275,6679.626316,11/1/2013,2176.26,1/1/2016
977644,Nov-85,29948,19365.65679,5/1/2012,16882.27,5/1/2015
977670,Sep-92,898,20210.46003,3/1/2016,2925.03,2/1/2016
977671,1-Oct,2947,2419.703951,8/1/2012,1974.25,8/1/2012
977674,Feb-90,14906,8626.461714,5/1/2013,4009.56,5/1/2016
977699,Jan-82,15317,21268.71773,12/1/2012,5527.87,4/1/2016
977707,Sep-85,102,3379.387964,2/1/2013,1886.64,2/1/2013
977708,Oct-71,35238,27208.26731,2/1/2014,14297.06,2/1/2014
977727,Sep-99,14602,3848.202781,11/1/2012,2505.98,3/1/2015
977732,Feb-97,16107,24153.11001,4/1/2015,7183.11,10/1/2015
977741,Aug-86,22266,5217.947613,8/1/2012,3795.26,5/1/2016
977753,Dec-91,9266,15662.54801,2/1/2012,14628.01,7/1/2014
977772,Jun-85,14935,34993.08,5/1/2016,648.93,1/1/2015
977773,7-Aug,682,3360.752657,8/1/2014,106.05,4/1/2016
977775,Jan-89,9350,9313.246153,10/1/2014,260.15,10/1/2014
977792,Oct-82,1406,13148.14,10/1/2014,368.34,11/1/2014
977812,Mar-00,20848,5910.6,11/1/2012,452.98,3/1/2013
977839,Dec-96,7143,15314.46,5/1/2015,364.63,5/1/2016
977857,Dec-87,5775,17530.86166,10/1/2014,490.17,2/1/2016
977859,May-81,14506,32870.10407,5/1/2013,21555.69,5/1/2013
977893,Nov-98,1148,10617.12608,6/1/2012,271.68,5/1/2016
977900,Jul-94,8102,6534.323036,3/1/2013,3532.13,10/1/2014
977914,Sep-85,15615,10123.71,12/1/2011,9813.76,3/1/2016
977981,Dec-84,49238,20896.16,2/1/2015,506.12,8/1/2015
977986,2-Nov,10362,22868.77003,1/1/2015,7495.12,5/1/2016
977988,Nov-98,10694,31946.36004,4/1/2015,9184.27,7/1/2015
978009,Feb-94,34006,31722.29,6/1/2015,9126.91,7/1/2015
978015,4-Apr,12978,11568.37951,2/1/2014,3108.78,5/1/2016
978016,Mar-00,6300,2852.63,9/1/2012,259.58,5/1/2016
978077,7-Jul,6526,4281.69,12/1/2012,284.31,5/1/2016
978090,Sep-97,108024,7031.00799,12/1/2012,4242.25,5/1/2016
978142,Aug-94,2964,8377.568763,2/1/2012,7551.65,1/1/2015
978147,May-96,12313,38424.54997,1/1/2015,13243.36,5/1/2016
978172,Jul-84,9966,4631.879999,11/1/2014,134.61,10/1/2014
978177,3-Jun,9787,18804.44784,2/1/2013,10426.19,5/1/2016
978217,2-May,4394,5305.271173,10/1/2013,1873.86,11/1/2013
978229,Dec-95,2796,13600.73,8/1/2015,306.57,12/1/2015
978254,Apr-98,12588,13257.90402,8/1/2014,1106.48,8/1/2014
978280,Jan-90,27777,2632.962497,12/1/2012,1630.58,12/1/2012
978282,3-Nov,5434,9532.405817,10/1/2014,268.26,10/1/2014
978303,4-Jan,2414,16196.42,11/1/2011,16197.31,5/1/2016
978315,Apr-98,11698,8821.115422,7/1/2013,3816.87,5/1/2016
978326,Nov-98,8628,8292.559999,12/1/2014,2979.67,12/1/2014
978335,Jan-90,4318,3768.347829,10/1/2012,1964.06,2/1/2015
978372,2-Nov,18736,7065.091775,10/1/2014,201.74,5/1/2016
978379,Sep-92,43108,4421.306233,11/1/2014,4.03,7/1/2015
978391,1-Nov,3198,12076.51,11/1/2015,2072.99,5/1/2016
978406,May-92,33189,45040.78,5/1/2016,819.3,5/1/2016
978407,Feb-91,6887,25693.48995,3/1/2016,3318.99,3/1/2016
978420,Sep-95,10433,14818.03,5/1/2016,269.49,5/1/2016
978426,Mar-86,37618,8842.64877,10/1/2014,254.76,10/1/2014
978429,Oct-95,0,10405.61505,5/1/2014,1709.38,5/1/2014
978431,Oct-97,17835,33876.24,9/1/2015,685.8,1/1/2016
978434,May-97,9974,25614.34199,12/1/2013,7511.56,5/1/2016
978436,Nov-97,6506,27194.82833,12/1/2012,16616.81,5/1/2016
978446,8-Mar,3636,16893.68742,5/1/2014,3014.48,5/1/2014
978458,Jul-98,81579,37035.82076,6/1/2012,1352.81,1/1/2015
978463,3-Oct,4514,8765.414635,11/1/2014,1.87,11/1/2014
978485,Sep-99,4483,30430.32488,3/1/2014,14550.09,3/1/2014
978488,3-Feb,5149,20889.17,5/1/2016,388.23,5/1/2016
978498,Dec-98,5001,1816.37,10/1/2012,129.99,3/1/2013
978511,Apr-98,19478,2357.5,10/1/2013,102.93,5/1/2016
978527,4-Oct,18686,37616.61423,4/1/2012,34675.92,12/1/2014
978549,8-Sep,3088,930.7,4/1/2012,149.67,8/1/2012
978582,1-Oct,3467,2430.53,12/1/2013,88.85,5/1/2014
978584,4-May,4993,2013.37,11/1/2011,2013.61,11/1/2011
978592,Dec-95,25590,16494.5,5/1/2016,289.22,5/1/2016
978602,1-Dec,12877,12368.91,12/1/2013,375.67,3/1/2014
978606,Apr-90,10453,7622.271759,4/1/2014,3521.67,4/1/2016
978610,Jul-00,11846,12605.69489,12/1/2013,3750.68,10/1/2015
978623,Jun-99,7664,19474.5286,9/1/2014,8111.57,5/1/2016
978627,4-Jun,19471,13044.87693,8/1/2012,9476.31,8/1/2012
978645,Aug-00,850,6453.168646,6/1/2013,2984.58,6/1/2013
978652,Jul-00,3968,26284.40193,10/1/2014,745.45,10/1/2014
978660,5-Apr,5915,4147.166905,9/1/2012,766.15,4/1/2016
978679,Jun-91,23685,27213.20888,7/1/2012,22723.96,5/1/2016
978722,3-Oct,5487,4075.82,11/1/2013,158.77,3/1/2014
978745,4-Nov,7506,5201.270001,3/1/2016,677.79,3/1/2016
978763,4-Aug,6776,6597.291032,6/1/2013,3031.57,6/1/2013
978766,1-Dec,5082,10775.35407,5/1/2012,8720.28,10/1/2014
978770,5-May,3767,15077.7914,4/1/2014,1796.86,5/1/2016
978771,Oct-96,6619,16953.31998,9/1/2015,3759.48,4/1/2016
978774,Feb-96,2288,5604.86852,4/1/2013,3000.84,1/1/2014
978779,Nov-97,11312,10179.39256,11/1/2013,3284.88,12/1/2013
978812,May-98,13642,7752.309919,11/1/2014,8.29,11/1/2014
978823,5-Nov,603,3429.35,10/1/2014,101.9,10/1/2014
978828,May-97,9596,14715.45706,7/1/2014,1610.28,5/1/2016
978833,1-Feb,2445,11264.45805,11/1/2014,319.58,11/1/2014
978836,Nov-98,11561,22609.64,5/1/2016,411.63,5/1/2016
978851,Mar-93,6920,20484.9429,10/1/2013,7082.17,3/1/2016
978860,1-Jun,418,15860.17001,7/1/2015,4097.94,3/1/2016
978861,Jun-00,23476,16699.12087,11/1/2013,5440.45,11/1/2013
978874,Mar-96,3626,8694.765707,10/1/2014,246.32,5/1/2016
978877,Apr-80,15649,23161.20984,3/1/2013,15978.17,11/1/2013
978904,6-Mar,802,16569.93846,8/1/2012,3572.13,9/1/2013
978920,Aug-97,9661,11053.40352,11/1/2014,9.26,11/1/2014
978941,4-Sep,2081,3648.321161,6/1/2012,1882.2,2/1/2014
978944,Dec-98,11540,3419.44,9/1/2012,277.71,2/1/2013
